Partname,PowerW,Speedmms,EnergydensityJmm3,Hatchdistancemm,Layerthickmm,Time,Numpoints,EMapproxmean,EMapproxstd,EMapproxenergy,cD2detailpeak,cD2detailstd,cD2detailenergy,cD2detailentropy,cD2detailvariance,cD2detailskew,cD2detailkurt,cD1detailpeak,cD1detailstd,cD1detailenergy,cD1detailentropy,cD1detailvariance,cD1detailskew,cD1detailkurt,EMADRratio,EManomalydensity
H7_remelt,199,1920,57.58,0.06,0.03,1.95,144384,1652.856183,60.39749524,98757224760,69.24545965,17.63664548,11229677.55,-72228891.1,311.051264,0.03995772,-0.15540747,65.40461337,18.16878927,23831927.9,-154542127.8,330.1049036,-0.02419545,-0.260127965,2816.677202,0.001191218
H7_remelt,199,1920,57.58,0.06,0.03,1.98,137680,1654.283578,60.33833834,94334650970,69.26289998,17.63509023,10706145.74,-68779758.03,310.9964075,0.01780484,-0.172692255,67.38204424,18.13556687,22642405.89,-146742903.9,328.8987858,-0.034835649,-0.250859966,2828.748067,0.001118487
H7_remelt,199,1920,57.58,0.06,0.03,2.01,142336,1652.944653,59.38063645,97362680943,71.96370281,17.5017577,10901334.81,-69896000.78,306.3115225,0.040958767,-0.169750429,68.7162247,18.22733011,23645656.66,-153508489.4,332.2355629,-0.024394217,-0.250590096,2818.268011,0.001208357
H7_remelt,199,1920,57.58,0.06,0.03,2.04,143173,1658.6479,64.15839443,98631693361,72.27974983,17.51415901,10980890.48,-70454630.65,306.7457657,0.039811579,-0.135157404,68.81080924,18.16061577,23610956.22,-153054580.8,329.8079652,-0.03848696,-0.263219839,2851.298869,0.00097779
H7_remelt,199,1920,57.58,0.06,0.03,2.07,135893,1658.543297,63.88020702,93604176073,65.86179756,17.60548729,10531674.17,-67596780.71,309.9531826,0.025428456,-0.203555836,72.46577651,18.14240142,22365531.71,-144926204.5,329.1467292,-0.025262109,-0.263971246,2845.353384,0.000986019
H7_remelt,199,1920,57.58,0.06,0.03,2.1,143705,1654.764411,63.02526984,98530614855,65.75241181,17.61409414,11148080.22,-71589712.62,310.2563124,0.050235395,-0.195105903,66.72826146,18.19995568,23801786.22,-154523588.3,331.2383868,-0.022789327,-0.240702284,2819.198609,0.001127255
H7_remelt,199,1920,57.58,0.06,0.03,2.13,151804,1649.460969,61.92073757,1.03E+11,64.22185752,17.61571126,11778357.97,-75615165.21,310.3132831,0.0476911,-0.19915992,67.7320096,18.10531483,24881843.44,-161124569.5,327.8024252,-0.025286971,-0.270728429,2820.858339,0.000829985
H7_remelt,199,1920,57.58,0.06,0.03,2.16,144562,1654.640197,62.17242022,99098731781,73.30095624,17.48405452,11049245.46,-70765790.59,305.6921626,0.06950101,-0.186360626,72.50070863,18.21251433,23976343.07,-155616359.1,331.6956781,-0.03447976,-0.255732012,2829.323816,0.000940734
H7_remelt,199,1920,57.58,0.06,0.03,2.19,142969,1659.427329,64.70676208,98586151698,73.84943175,17.60723021,11082097.94,-71211201.88,310.0145556,0.03972616,-0.17418631,69.0455893,18.17048805,23602954.06,-153076542.4,330.1666359,-0.036634222,-0.262978658,2842.323883,0.001119069
H7_remelt,199,1920,57.58,0.06,0.03,2.22,141062,1657.370854,61.99752637,97017959318,73.6697416,17.66156919,11001818.01,-70760453.16,311.9310262,0.031386945,-0.169729696,65.30830727,18.15576747,23250315.29,-150727554.4,329.6318924,-0.036328692,-0.257102321,2832.464725,0.001176737
H7_remelt,199,1920,57.58,0.06,0.03,2.25,144384,1653.439358,61.26533284,98830644588,68.455762,17.55430228,11124650.65,-71420799.49,308.1535285,0.053946906,-0.169603788,81.10148899,18.16650793,23826007.48,-154495658,330.0220104,-0.019332718,-0.25799175,2827.71913,0.001135813
H7_remelt,199,1920,57.58,0.06,0.03,2.28,134491,1654.506702,58.60646372,92168535254,70.66513172,17.5046478,10304069.71,-66040027.59,306.4126945,0.037915676,-0.193954967,70.1513034,18.14608877,22143815.25,-143509652.1,329.2805375,-0.017870466,-0.262945165,2840.509801,0.001070648
H7_remelt,199,1920,57.58,0.06,0.03,2.31,143917,1656.178579,63.83615855,98848139413,68.17415671,17.63760102,11194081.78,-71958757.98,311.0849698,0.04958303,-0.154369812,69.91380059,18.16401369,23742683.59,-154011876.3,329.9313932,-0.023836527,-0.242078044,2829.344342,0.00125066
H7_remelt,199,1920,57.58,0.06,0.03,2.34,136626,1660.920425,65.04307956,94382991677,70.01995291,17.65440491,10647233.71,-68432356.88,311.6780127,0.038950377,-0.191289881,66.91616165,18.1300514,22455900.42,-145477251.6,328.6987637,-0.033208709,-0.267689795,2851.17993,0.000936823
H7_remelt,199,1920,57.58,0.06,0.03,2.37,138526,1657.486625,61.1663912,95283748254,69.713059,17.58437057,10709810.21,-68691223.46,309.2100882,0.025644576,-0.208450231,82.96560233,18.13449724,22778896.54,-147657933.1,328.8599901,-0.01991781,-0.243763999,2845.25016,0.001140531
H7_remelt,199,1920,57.58,0.06,0.03,2.4,144349,1653.485715,61.73456026,98813621985,73.18600716,17.59939445,11179124.55,-71780124.68,309.7386852,0.03746012,-0.181467493,74.37353828,18.19806393,23903191.83,-155127664.1,331.1695307,-0.022531869,-0.235982492,2816.621939,0.001260772
